Year,Month,Departure station,Arrival station,Average travel time (min),Number of expected circulations,Number of cancelled trains,Number of late trains at departure,Average delay of late departing trains (min),Average delay of all departing trains (min),Number of trains late on arrival,Average delay of late arriving trains (min),Average delay of all arriving trains (min),"% trains late due to external causes (weather, obstacles, suspicious packages, malevolence, social movements, etc.)","% trains late due to railway infrastructure (maintenance, works)","% trains late due to traffic management (rail line traffic, network interactions)",% trains late due to rolling stock,% trains late due to station management and reuse of material,"% trains late due to passenger traffic (affluence, PSH management, connections)",Number of late trains > 15min,Number of late trains > 30min,Number of late trains > 60min
2020,2,LILLE,PARIS NORD,76.5245009074,559,8,323,3.67693498451999,1.99038112523,146,13.2565068493,3.9831215971,0.0965517241378999,0.675862068966,0.11724137931,0.0620689655172,0.0482758620689999,0,37,12,0
2020,2,LILLE,MARSEILLE ST CHARLES,297.784210526,190,0,115,3.84101449275,2.18307017544,29,31.0132183908,6.74561403509,0.0689655172414,0.586206896552,0.103448275862,0.137931034483,0.103448275862,0,29,8,2
2020,2,PARIS LYON,ANNECY,223.967320261,155,2,69,4.53164251208,1.80653594771,21,39.9047619048,8.29738562092,0.0952380952381,0.142857142857,0.380952380952,0.380952380952,0,0,21,10,4
2020,2,PARIS LYON,CHAMBERY CHALLES LES EAUX,188.597122302,279,1,114,6.0298245614,2.17817745803,34,34.7406862745,5.36055155875,0.176470588235,0.205882352941,0.176470588235,0.382352941176,0.0588235294118,0,25,13,5
2020,2,PARIS LYON,MARSEILLE ST CHARLES,200.912350598,503,1,209,6.13676236045,2.29462151394,45,37.8288888888999,4.73914342629,0.2,0.288888888889,0.0444444444443999,0.4,0,0.0666666666666999,45,24,3
2020,2,MULHOUSE VILLE,PARIS LYON,170.253472222,294,6,233,3.75386266094,2.98859953704,39,27.7495726496,3.01475694444,0.358974358974,0.282051282051,0.230769230769,0.0512820512821,0.0769230769231,0,22,11,4
2020,2,NICE VILLE,PARIS LYON,360.037974684,160,2,149,2.17561521253,2.02742616034,22,46.4068181818,7.18459915612,0.454545454544999,0.272727272727,0.0909090909091,0.0454545454545,0.0454545454545,0.0909090909091,22,12,5
2020,2,PARIS LYON,TOULON,246.578431373,205,1,94,6.20602836879,2.62589869281,32,35.0458333333,8.22785947712,0.125,0.21875,0.21875,0.34375,0.0625,0.03125,32,16,4
2020,2,TOULON,PARIS LYON,247.985645933,211,2,197,3.80566835870999,3.57312599681,25,46.668,6.0798245614,0.4,0.32,0.08,0.08,0.04,0.08,25,15,5
2020,2,LYON PART DIEU,MARSEILLE ST CHARLES,105.553571429,397,5,312,6.79172008547,5.37053571429,55,34.9121212121,6.23550170068,0.185185185185,0.37037037037,0.203703703704,0.0925925925926,0.111111111111,0.037037037037,41,17,7
2020,2,MARSEILLE ST CHARLES,LYON PART DIEU,105.299465241,380,6,191,4.13551483421,1.9502228164,33,24.4873737374,2.98680926916,0.30303030303,0.0606060606061,0.363636363636,0.242424242424,0,0.030303030303,19,7,3
2020,2,LYON PART DIEU,MONTPELLIER,112.502645503,191,2,153,9.05185185185,7.28906525573,41,31.8093495935,7.35767195767,0.075,0.275,0.325,0.125,0.175,0.025,30,9,4
2020,2,PARIS EST,FRANCFORT,346.547468354,165,7,111,7.51771771771999,-12.982278481,18,31.4722222222,-163.041983122,0.294117647059,0.294117647059,0.117647058824,0.235294117647,0.0588235294118,0,18,13,4
2020,2,PARIS EST,STUTTGART,174.144927535999,143,5,119,2.43907563025,2.06582125604,19,38.9964912281,8.8327294686,0.176470588235,0.352941176471,0.0588235294118,0.235294117647,0.117647058824,0.0588235294118,17,8,2
2020,2,PARIS LYON,GENEVE,186.64957265,237,3,110,9.77878787879,4.41987179487,24,41.8576388889,6.36481481481,0.125,0.291666666667,0.0416666666667,0.541666666667,0,0,23,13,4
2020,2,PARIS LYON,LAUSANNE,197.67251462,175,4,83,8.54799196786999,3.97348927875,21,56.019047619,8.39580896686,0.1,0.4,0.1,0.35,0.05,0,18,10,6
2020,2,PARIS LYON,ZURICH,219.095808383,171,4,81,7.09094650206,3.25449101796,27,49.6049382716,9.94301397206,0.230769230769,0.307692307692,0.115384615385,0.192307692308,0.115384615385,0.0384615384615,24,16,8
2020,2,MADRID,MARSEILLE ST CHARLES,429.379310345,29,0,5,1.99666666667,-0.0706896551723999,2,26.875,4.40229885057,0,0,0.5,0.5,0,0,2,1,0
2020,2,MARSEILLE ST CHARLES,MADRID,391.896551724,29,0,22,0.440909090909,0.317241379309999,2,29.5,2.29195402299,1,0,0,0,0,0,2,1,0
2020,2,PARIS MONTPARNASSE,ANGOULEME,127.91349481,293,4,209,2.53564593301,1.68125720877,21,25.0976190476,3.14752018454,0.142857142857,0.380952380952,0.333333333332999,0,0.142857142857,0,14,4,2
2020,2,PARIS MONTPARNASSE,BORDEAUX ST JEAN,147.564788732,716,6,562,2.62841043890999,1.97307511737,56,21.6172619048,2.22666666667,0.218181818182,0.490909090909,0.145454545455,0.0545454545455,0.0909090909091,0,32,8,3
2020,2,PARIS MONTPARNASSE,NANTES,137.519762846,511,5,385,2.57151515152,1.83814229249,37,41.327027027,3.45171277997,0.297297297297,0.378378378378,0.162162162162,0.135135135135,0.0270270270269999,0,32,17,6
2020,2,PARIS MONTPARNASSE,ST MALO,154.577777777999,93,3,64,1.86458333333,1.2037037037,14,26.0011904761999,3.54722222221999,0.214285714286,0.357142857143,0.285714285714,0.0714285714286,0.0714285714286,0,9,4,1
2020,2,PARIS MONTPARNASSE,VANNES,155.025510204,198,2,167,3.40918163672999,2.80705782312999,26,51.8076923077,7.94387755102,0.576923076923,0.153846153846,0.0769230769231,0.0384615384615,0.115384615385,0.0384615384615,17,11,7
2020,2,VANNES,PARIS MONTPARNASSE,162.670886076,241,4,203,3.95886699506999,3.39050632911,30,34.6927777778,5.95513361463,0.433333333333,0.133333333333,0.2,0.166666666667,0.0666666666666999,0,18,9,6
2020,2,RENNES,LYON PART DIEU,232.654320988,81,0,61,3.7806010929,2.78847736626,6,103.536111111,7.48312757202,0.4,0.2,0,0.2,0,0.2,6,6,3
2020,2,PARIS EST,NANCY,96.2161172161,277,4,226,2.2715339233,1.83919413919,16,24.853125,1.67277167277,0.266666666667,0.4,0.0666666666666999,0.2,0.0666666666666999,0,11,2,1
2020,2,STRASBOURG,NANTES,332.303030303,33,0,27,2.53456790123,1.94797979797999,1,16.1333333332999,-1.05909090909,0,0,0,1,0,0,1,0,0
2020,2,PARIS NORD,ARRAS,48.9116465863,256,7,239,2.15613668061,2.05729585007,61,10.712295082,3.74832663989,0.189655172413999,0.344827586207,0.258620689655,0.103448275862,0.0862068965517,0.0172413793103,10,3,0
2020,2,ARRAS,PARIS NORD,62.9917355372,254,12,201,3.85273631840999,3.15392561983,66,12.8050505051,3.43595041322,0.136363636363999,0.621212121212,0.136363636363999,0.0151515151515,0.0606060606061,0.030303030303,18,7,0
2020,2,LYON PART DIEU,LILLE,190.102564103,197,2,166,6.52680722891999,5.53538461538,43,22.646124031,7.50376068376,0.186046511627999,0.279069767441999,0.372093023255999,0.0697674418604999,0.0465116279069999,0.0465116279069999,31,7,2
2020,2,MARNE LA VALLEE,LYON PART DIEU,108.288888888999,317,2,313,9.23312034079,9.17322751323,90,22.8362962963,7.80476190476,0.0786516853933,0.573033707865,0.123595505617999,0.0674157303371,0.146067415729999,0.0112359550562,65,16,2
2020,2,ANNECY,PARIS LYON,228.272727273,144,1,37,9.6509009009,2.49475524476,26,25.2115384615,7.02529137528999,0.153846153846,0.192307692308,0.576923076923,0.0769230769231,0,0,26,8,0
2020,2,PARIS LYON,GRENOBLE,185.455399060999,213,0,84,6.82222222222,2.43114241002,22,47.5681818181999,4.5985915493,0.363636363636,0.272727272727,0.0909090909091,0.272727272727,0,0,22,12,6
2020,2,MACON LOCHE,PARIS LYON,95.8457711443,203,2,192,7.62986111111,7.27313432836,50,20.858,6.28059701493,0.14,0.24,0.48,0.1,0.04,0,30,9,0
2020,2,PARIS LYON,NIMES,180.56741573,178,0,76,6.16776315789,2.37490636704,16,29.534375,4.71367041199,0.375,0.25,0,0.25,0.0625,0.0625,12,6,2
2020,2,NIMES,PARIS LYON,180.264248705,193,0,164,5.87367886179,4.96252158895,30,31.0088888889,5.81822107081,0.166666666667,0.433333333333,0.1,0.2,0.0666666666666999,0.0333333333333,26,12,2
2020,2,SAINT ETIENNE CHATEAUCREUX,PARIS LYON,167.844444444,91,1,54,0.500308641975,0.233148148148,8,23.5270833333,3.46,0.125,0.5,0.375,0,0,0,3,1,1
2020,2,FRANCFORT,PARIS EST,214.090322580999,161,6,143,2.17284382284,1.98860215054,16,40.5625,6.59311827957,0.1875,0.125,0.4375,0.25,0,0,13,6,3
2020,2,BARCELONA,PARIS LYON,338.62962963,54,0,14,5.84047619047999,-1.08333333333,5,35.8266666667,6.03981481481,0.2,0.6,0,0.2,0,0,5,5,0
2020,2,PARIS MONTPARNASSE,LAVAL,83.1026785714,226,2,151,3.93830022075,2.49367559524,34,25.2882352940999,4.3896577381,0.193548387097,0.161290322580999,0.387096774194,0.193548387097,0.0322580645161,0.0322580645161,11,9,4
2020,2,POITIERS,PARIS MONTPARNASSE,96.1479452055,367,2,201,3.75207296849,1.88698630137,54,12.0759259259,2.69794520548,0.229166666667,0.3125,0.375,0.0833333333333,0,0,10,5,0
2020,2,PARIS MONTPARNASSE,TOURS,72.8647058824,171,1,108,2.20987654320999,1.10941176471,27,11.6666666667,2.56549019608,0.0454545454545,0.272727272727,0.318181818182,0.272727272727,0.0909090909091,0,6,1,0
2020,2,TOURS,PARIS MONTPARNASSE,76.0235294118,171,1,88,0.878598484848,0.348725490195999,30,7.85166666666999,2.36607843137,0,0.173913043478,0.739130434783,0.0869565217391,0,0,0,0,0
2020,2,LYON PART DIEU,RENNES,236.141025641,79,1,52,7.13878205128,4.71153846154,14,43.5714285714,10.2596153846,0.142857142857,0.428571428571,0.142857142857,0.214285714286,0,0.0714285714286,14,7,3
2020,2,METZ,PARIS EST,86.0944055944,288,2,207,4.80128824477,3.41590909090999,58,19.3988505747,4.737995338,0.150943396226,0.207547169811,0.433962264151,0.132075471698,0.0566037735849,0.0188679245283,23,9,1
2020,2,NANCY,PARIS EST,95.8137254902,310,4,227,4.51740088106,3.29923747277,22,32.5053030303,3.18752723312,0.409090909091,0.318181818182,0.0909090909091,0.0909090909091,0.0909090909091,0,15,8,4
2020,2,PARIS NORD,DOUAI,71.8739495798,121,2,116,2.27083333333,2.20658263305,41,12.7817073171,4.98515406161999,0.0975609756098,0.365853658536999,0.268292682927,0.146341463414999,0.0975609756098,0.0243902439024,10,1,1
2020,2,PARIS NORD,DUNKERQUE,129.980392157,155,2,148,1.99988738739,1.92352941176,21,25.6666666667,3.76470588235,0.285714285714,0.285714285714,0.238095238095,0.0952380952381,0.0952380952381,0,14,6,1
2020,2,PARIS NORD,LILLE,66.3891708968,597,6,558,4.00767622461,3.76649746193,121,14.4681818182,3.44991539763,0.224137931033999,0.284482758621,0.258620689655,0.112068965516999,0.0862068965517,0.0344827586207,33,16,0
2020,2,LILLE,LYON PART DIEU,187.873076922999,262,2,210,5.11825396824999,4.08679487179,71,24.2436619717999,8.54487179487,0.0985915492958,0.507042253521,0.112676056338,0.0845070422535,0.183098591549,0.0140845070423,62,13,2
2020,2,MARSEILLE ST CHARLES,LILLE,282.523809524,170,2,69,3.57632850242,1.19742063492,27,28.4740740741,8.3433531746,0.222222222222,0.111111111111,0.481481481481,0.111111111111,0.0740740740741,0,27,6,2
2020,2,AIX EN PROVENCE TGV,PARIS LYON,188.191428571,352,2,337,3.74010880316999,3.59019047619,21,45.9746031746,3.206,0.190476190476,0.428571428571,0.142857142857,0.190476190476,0.047619047619,0,21,12,4
2020,2,PARIS LYON,BESANCON FRANCHE COMTE TGV,129.828947368,155,3,71,3.38661971830999,1.42905701754,12,46.6236111111,4.84890350876999,0.0833333333333,0.5,0.0833333333333,0.166666666667,0.0833333333333,0.0833333333333,8,5,3
2020,2,CHAMBERY CHALLES LES EAUX,PARIS LYON,189.501992032,252,1,201,9.0447761194,6.9125498008,65,24.9166666667,7.65212483399999,0.123076923077,0.184615384615,0.523076923077,0.0615384615385,0.0615384615385,0.0461538461538,48,17,3
2020,2,PARIS LYON,DIJON VILLE,98.7383419688999,394,8,192,4.85555555556,2.26018998273,34,39.9441176471,3.32456822107,0.117647058824,0.411764705882,0.0588235294118,0.352941176471,0.0588235294118,0,26,15,7
2020,2,PARIS LYON,LE CREUSOT MONTCEAU MONTCHANIN,80.4438502674,188,1,70,3.855,1.14019607843,19,17.098245614,1.76675579322999,0.315789473684,0.421052631578999,0.0526315789474,0.210526315789,0,0,6,3,1
2020,2,LYON PART DIEU,PARIS LYON,120.417085427,601,4,450,4.35892592593,3.13771635958,75,24.5466666667,3.39422110553,0.253333333332999,0.293333333333,0.293333333333,0.106666666667,0,0.0533333333333,50,19,4
2020,2,PARIS LYON,NICE VILLE,360.333333333,163,1,77,6.34805194804999,2.78528806584,22,36.1310606061,6.77716049383,0.227272727273,0.272727272727,0.136363636363999,0.318181818182,0.0454545454545,0,22,11,2
2020,2,PARIS LYON,SAINT ETIENNE CHATEAUCREUX,170.239583332999,96,0,42,5.80595238095,2.25972222222,8,32.8458333333,4.52951388889,0.5,0.125,0.125,0.25,0,0,5,3,1
2020,2,VALENCE ALIXAN TGV,PARIS LYON,134.828282828,298,1,254,6.24212598424999,5.30039281706,42,31.4031746032,5.22727272727,0.214285714286,0.357142857143,0.166666666667,0.166666666667,0.047619047619,0.047619047619,33,16,4
2020,2,ITALIE,PARIS LYON,451.375,88,0,86,2.99418604650999,2.90340909090999,23,25.4673913042999,11.6191287879,0.260869565217,0.130434782609,0.521739130435,0.0869565217391,0,0,23,9,0
2020,3,BORDEAUX ST JEAN,PARIS MONTPARNASSE,142.476595745,519,49,192,6.77734375,2.54446808510999,81,28.8600823044999,6.17120567375999,0.253164556961999,0.405063291138999,0.101265822785,0.126582278480999,0.0886075949367,0.0253164556962,59,20,7
2020,3,LAVAL,PARIS MONTPARNASSE,87.0839694655999,145,14,86,3.41375968992,2.12888040712,25,14.3833333333,3.74147582696999,0.0909090909091,0.5,0.227272727273,0.0909090909091,0.0909090909091,0,10,2,0
2020,3,QUIMPER,PARIS MONTPARNASSE,225.96031746,141,15,95,1.50719298245999,1.13637566138,12,25.7666666667,4.43981481481,0.25,0.416666666667,0.166666666667,0.166666666667,0,0,12,3,0
2020,3,PARIS MONTPARNASSE,RENNES,98.9946949602,432,55,296,2.71385135134999,2.01352785146,65,23.6861538462,4.73015030946,0.174603174602999,0.380952380952,0.15873015873,0.126984126984,0.142857142857,0.015873015873,38,12,3
2020,3,PARIS MONTPARNASSE,TOULOUSE MATABIAU,263.368421053,105,10,75,3.47733333333,2.63754385965,20,37.4641666667,8.57140350877,0.15,0.6,0.1,0.15,0,0,20,13,4
2020,3,RENNES,LYON PART DIEU,232.244444444,49,4,33,1.43383838384,1.00777777777999,2,24.8,0.559259259259,0,0,1,0,0,0,2,1,0
2020,3,STRASBOURG,PARIS EST,137.938325991,261,34,205,6.6825203252,6.00785609398,76,45.8359649122999,16.4899412628,0.68253968254,0.0952380952381,0.15873015873,0.015873015873,0.047619047619,0,68,49,16
2020,3,NANTES,STRASBOURG,325.214285714,16,2,13,1.50128205127999,1.3619047619,6,61.5861111110999,27.4892857143,0.6,0.2,0,0.2,0,0,6,6,2
2020,3,PARIS NORD,DOUAI,71.3055555556,84,12,71,1.88356807512,1.85439814815,17,12.2450980392,3.09606481481,0,0.25,0.25,0.25,0.25,0,2,1,0
2020,3,LILLE,LYON PART DIEU,187.591549295999,160,18,100,6.0655,4.17183098592,33,34.4924242424,9.47030516432,0.0606060606061,0.363636363636,0.121212121212,0.181818181818,0.151515151515,0.121212121212,23,14,2
2020,3,LYON PART DIEU,LILLE,189.033613445,134,15,102,5.58594771241999,4.76568627451,25,27.498,6.79593837535,0.04,0.4,0.28,0.12,0.04,0.12,21,6,1
2020,3,MARNE LA VALLEE,MARSEILLE ST CHARLES,214.040322581,137,13,113,7.41224188791,6.74072580644999,23,51.6101449275,10.4387096774,0.0869565217391,0.434782608696,0.0869565217391,0.260869565217,0.0869565217391,0.0434782608696,23,12,4
2020,3,MARSEILLE ST CHARLES,MARNE LA VALLEE,211.544117647,147,11,50,5.26833333333,1.60306372549,19,36.5570175438999,6.19963235294,0.157894736842,0.315789473684,0.157894736842,0.263157894737,0.0526315789474,0.0526315789474,19,9,3
2020,3,PARIS LYON,LE CREUSOT MONTCEAU MONTCHANIN,80.816,135,10,60,2.71166666667,1.03626666667,12,22.825,2.1444,0.0833333333333,0.333333333332999,0.0833333333333,0.25,0.0833333333333,0.166666666667,5,2,2
2020,3,PARIS LYON,LYON PART DIEU,120.734072022,390,29,148,3.3277027027,1.05420129271,23,35.468115942,2.22100646352999,0.0869565217391,0.478260869565,0.0869565217391,0.304347826087,0,0.0434782608696,16,10,5
2020,3,MONTPELLIER,PARIS LYON,209.061068702,142,11,110,5.14772727273,4.28078880406999,17,38.4176470588,5.40038167939,0.411764705882,0.0588235294118,0.176470588235,0.294117647059,0,0.0588235294118,17,7,4
2020,3,PARIS LYON,NIMES,182.791304347999,125,10,45,4.20666666667,1.37449275362,8,44.0291666667,3.37028985507,0,0.5,0,0.5,0,0,8,4,2
2020,3,MARSEILLE ST CHARLES,LYON PART DIEU,105.135746606,242,21,116,3.72097701149,1.74539969834,14,26.3095238094999,2.15558069382,0.214285714286,0.142857142857,0.142857142857,0.428571428571,0,0.0714285714286,12,5,1
2020,3,LYON PART DIEU,MONTPELLIER,113.056603774,116,10,87,7.20536398467,5.875,19,25.2473684211,5.10581761006,0.210526315789,0.421052631578999,0.157894736842,0.0526315789474,0.105263157895,0.0526315789474,12,5,1
2020,3,FRANCFORT,PARIS EST,207.939759036,92,9,75,3.83555555556,3.45240963855,18,36.6537037036999,10.9431726907999,0.5,0,0.444444444444,0,0.0555555555556,0,15,9,2
2020,3,PARIS EST,STUTTGART,181.680555555999,78,6,57,2.23245614035,1.41111111111,12,32.5388888889,7.79976851852,0.25,0.125,0.625,0,0,0,12,3,1
2020,3,ITALIE,PARIS LYON,386.84,53,3,42,5.49404761905,4.57766666667,9,31.5833333333,7.43133333333,0.125,0.125,0.5,0.25,0,0,7,4,1
2020,3,PARIS MONTPARNASSE,BREST,220.993006993,160,17,114,2.93435672515,2.22016317015999,16,38.1875,5.1958041958,0.5,0.3125,0.0625,0.0625,0.0625,0,16,10,1
2020,3,PARIS MONTPARNASSE,NANTES,138.082236842,338,34,246,2.79464769648,2.1576754386,91,32.193040293,10.3762061403999,0.655555555556,0.144444444443999,0.0888888888889,0.0555555555556,0.0444444444443999,0.0111111111110999,68,35,10
2020,3,PARIS MONTPARNASSE,POITIERS,94.5430463576,335,33,235,3.18695035460999,2.33990066225,44,19.5534090909,4.62483443709,0.121951219512,0.292682926829,0.219512195122,0.243902439024,0.0975609756098,0.0243902439024,20,8,2
2020,3,TOULOUSE MATABIAU,PARIS MONTPARNASSE,271.941176471,94,9,44,13.9977272727,6.95941176471,9,35.7111111111,6.87549019608,0.444444444444,0.333333333332999,0,0.222222222222,0,0,9,6,3
2020,3,PARIS MONTPARNASSE,TOURS,72.7345132743,123,10,88,3.37916666666999,2.37949852507,12,22.3930555556,2.85088495575,0.181818181818,0.181818181818,0.272727272727,0.363636363636,0,0,5,3,1
2020,3,TOURS,PARIS MONTPARNASSE,76.1789473684,106,11,41,0.922357723577,0.254385964912,14,14.3642857143,2.99280701754,0.181818181818,0.363636363636,0.363636363636,0,0.0909090909091,0,5,2,0
2020,3,NANCY,PARIS EST,95.8032786885,205,22,158,2.26835443038,1.93078324225999,16,30.38125,3.36967213115,0.4375,0.125,0.1875,0.125,0.125,0,11,5,2
2020,3,PARIS EST,REIMS,46.052238806,148,14,126,2.91957671958,2.7236318408,17,21.3666666667,2.99987562189,0.3125,0.0625,0.25,0.3125,0.0625,0,7,3,1
2020,3,PARIS NORD,DUNKERQUE,131.068965517,101,14,86,2.76298449612,2.72873563218,5,47.2,2.42528735632,0.6,0,0,0.4,0,0,4,3,1
2020,3,DUNKERQUE,PARIS NORD,136.885057471,101,14,4,1.5,0.0689655172414,14,13.7511904762,3.83352490421,0.0714285714286,0.642857142857,0.0714285714286,0.0714285714286,0.142857142857,0,3,0,0
2020,3,LILLE,PARIS NORD,72.734870317,386,39,213,3.41267605634,1.94462055716,89,12.3393258427,3.95600384246,0.0714285714286,0.488095238095,0.202380952380999,0.0714285714286,0.119047619048,0.047619047619,17,5,0
2020,3,LILLE,MARSEILLE ST CHARLES,298.180952381,117,12,53,4.73238993711,2.22746031746,20,53.0266666667,11.013968254,0.1,0.45,0.1,0.2,0.1,0.05,20,10,4
2020,3,PARIS LYON,BELLEGARDE (AIN),163.578231293,162,15,74,5.18828828829,2.44002267574,28,29.6476190476,7.37868480726,0,0.642857142857,0.107142857143,0.178571428570999,0.0357142857143,0.0357142857143,22,9,4
2020,3,LYON PART DIEU,PARIS LYON,120,403,31,258,3.90697674419,2.65416666667,48,34.3333333333,4.60336021505,0.125,0.375,0.0625,0.125,0.104166666667,0.208333333332999,33,20,5
2020,3,PARIS LYON,NICE VILLE,360.816091954,95,8,35,4.60238095238,1.56551724137999,9,42.4666666667,5.47222222222,0.333333333332999,0.555555555556,0,0.111111111111,0,0,9,7,2
2020,3,PARIS LYON,TOULON,247.12037037,119,11,42,7.48174603174999,2.61882716049,16,45.9510416667,9.40416666667,0.25,0.5,0,0.1875,0.0625,0,16,11,3
2020,3,TOULON,PARIS LYON,248.754098361,132,10,104,3.81634615385,3.2143442623,9,55.75,4.88702185792,0.333333333332999,0.333333333332999,0.222222222222,0.111111111111,0,0,9,6,3
2020,3,VALENCE ALIXAN TGV,PARIS LYON,134.602094241,208,17,147,4.27040816327,3.20706806283,27,30.4024691358,4.37958115183,0.346153846154,0.192307692308,0.153846153846,0.192307692308,0.0769230769231,0.0384615384615,22,10,4
2020,3,GENEVE,PARIS LYON,193.08041958,153,10,143,5.44463869464,5.44463869464,29,38.0218390805,8.67564102564,0,0.724137931034,0.137931034483,0.103448275862,0,0.0344827586207,24,18,3
2020,3,PARIS LYON,ZURICH,219.047169810999,113,7,59,6.04293785311,3.19323899371,29,31.6505747126,11.5545597483999,0.0526315789474,0.105263157895,0.263157894737,0.473684210525999,0.105263157895,0,29,15,3
2020,3,BARCELONA,PARIS LYON,308.131578947,40,2,7,1.34523809523999,-1.85175438595999,5,27.5566666667,4.21271929825,0.6,0,0.2,0,0,0.2,5,2,0
2020,3,MARSEILLE ST CHARLES,MADRID,190,11,1,9,0.52037037037,0.463333333333,,,4.38333333333,,,,,,,0,0,0
2020,3,PARIS MONTPARNASSE,ANGERS SAINT LAUD,99.9550561798,294,27,223,2.76397608371,2.2170411985,65,27.3451282051,6.51554307116,0.676923076923,0.169230769230999,0.0461538461538,0.0461538461538,0.0615384615385,0,43,19,7
2020,3,LA ROCHELLE VILLE,PARIS MONTPARNASSE,165.445378151,131,12,62,1.89462365590999,0.987114845937999,15,20.3177777778,3.74803921569,0.0666666666666999,0.4,0.266666666667,0.0666666666666999,0.133333333333,0.0666666666666999,8,2,0
2020,3,RENNES,PARIS MONTPARNASSE,100.242937852999,400,46,237,4.01786216596,-0.525941619585999,66,16.2171717172,3.97843691149,0.163934426229999,0.360655737705,0.245901639344,0.114754098361,0.0655737704918,0.0491803278689,33,6,0
2020,3,PARIS MONTPARNASSE,ST MALO,155.056603774,61,8,42,4.28492063492,3.28270440252,6,52.3055555556,6.09182389937,0.5,0.166666666667,0.166666666667,0,0.166666666667,0,4,4,2
2020,3,PARIS MONTPARNASSE,ST PIERRE DES CORPS,61.9108527131999,288,30,198,3.3787037037,2.46505167959,41,17.0804878049,3.03520671835,0.153846153846,0.410256410256,0.153846153846,0.128205128205,0.102564102564,0.0512820512821,15,6,1
2020,3,LYON PART DIEU,RENNES,235.595744680999,51,4,31,3.8876344086,2.51028368794,5,33.5333333333,5.75035460993,0.2,0.8,0,0,0,0,5,2,0
2020,3,REIMS,PARIS EST,46.2167832168,163,20,97,1.30034364261,0.839743589744,25,15.0859999999999,3.92820512820999,0.166666666667,0.208333333332999,0.291666666667,0.25,0.0833333333333,0,5,2,2
2020,3,PARIS EST,STRASBOURG,136.71031746,282,30,217,3.73494623655999,3.1796957672,75,44.0046666667,13.2463624339,0.770491803279,0.0655737704918,0.0819672131148,0.0491803278689,0.0327868852459,0,67,53,14
